Dataset,SiteCode,POC,Date,SiteName,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammNO3f_Unit,ammSO4f_Val,ammSO4f_Unit,ECf_Val,ECf_Unit,OMCf_Val,OMCf_Unit,SOILf_Val,SOILf_Unit,SVR_Val,SVR_Unit
IMPRHR2GM,HECA1,1,01/01/2021,Hells Canyon,44.9702,-116.8438,655,OR,0.25946,ug/m^3,0.38574,ug/m^3,0.27518,ug/m^3,3.46385,ug/m^3,0.42335,ug/m^3,185.41375,km
IMPRHR2GM,HOOV1,1,01/01/2010,Hoover,38.0881,-119.1771,2560.6667,CA,0.11044,ug/m^3,0.49147,ug/m^3,0.05701,ug/m^3,0.80177,ug/m^3,0.55895,ug/m^3,236.1552,km
IMPRHR2GM,HOOV1,1,01/01/2011,Hoover,38.0881,-119.1771,2560.6667,CA,0.08975,ug/m^3,0.53022,ug/m^3,0.0559,ug/m^3,0.80319,ug/m^3,0.39731,ug/m^3,233.49596,km
IMPRHR2GM,HOOV1,1,01/01/2012,Hoover,38.0881,-119.1771,2560.6667,CA,0.13553,ug/m^3,0.6223,ug/m^3,0.05865,ug/m^3,0.81146,ug/m^3,0.64194,ug/m^3,224.54595,km
IMPRHR2GM,HOOV1,1,01/01/2013,Hoover,38.0881,-119.1771,2560.6667,CA,0.14798,ug/m^3,0.5544,ug/m^3,0.10484,ug/m^3,1.67106,ug/m^3,0.66241,ug/m^3,221.61716,km
IMPRHR2GM,HOOV1,1,01/01/2014,Hoover,38.0881,-119.1771,2560.6667,CA,0.1442,ug/m^3,0.54966,ug/m^3,0.05722,ug/m^3,0.96919,ug/m^3,0.65819,ug/m^3,224.50388,km
IMPRHR2GM,HOOV1,1,01/01/2015,Hoover,38.0881,-119.1771,2560.6667,CA,0.15558,ug/m^3,0.50435,ug/m^3,0.07747,ug/m^3,1.49396,ug/m^3,0.38917,ug/m^3,226.10717,km
IMPRHR2GM,HOOV1,1,01/01/2016,Hoover,38.0881,-119.1771,2560.6667,CA,0.12175,ug/m^3,0.39273,ug/m^3,0.07734,ug/m^3,1.32323,ug/m^3,0.47407,ug/m^3,230.60745,km
IMPRHR2GM,HOOV1,1,01/01/2017,Hoover,38.0881,-119.1771,2560.6667,CA,0.16507,ug/m^3,0.50033,ug/m^3,0.14331,ug/m^3,2.32351,ug/m^3,0.48124,ug/m^3,221.65105,km
IMPRHR2GM,HOOV1,1,01/01/2018,Hoover,38.0881,-119.1771,2560.6667,CA,0.17815,ug/m^3,0.45525,ug/m^3,0.15895,ug/m^3,2.70355,ug/m^3,0.55219,ug/m^3,219.13572,km
IMPRHR2GM,HOOV1,1,01/01/2019,Hoover,38.0881,-119.1771,2560.6667,CA,0.11862,ug/m^3,0.48753,ug/m^3,0.07133,ug/m^3,0.96624,ug/m^3,0.53435,ug/m^3,231.7507,km
IMPRHR2GM,HOOV1,1,01/01/2020,Hoover,38.0881,-119.1771,2560.6667,CA,0.22539,ug/m^3,0.42002,ug/m^3,0.2968,ug/m^3,3.75306,ug/m^3,0.59851,ug/m^3,216.52323,km
IMPRHR2GM,HOOV1,1,01/01/2021,Hoover,38.0881,-119.1771,2560.6667,CA,0.20213,ug/m^3,0.4439,ug/m^3,0.18915,ug/m^3,2.7178,ug/m^3,0.6265,ug/m^3,214.14017,km
IMPRHR2GM,JOSH1,1,01/01/2010,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.80736,ug/m^3,0.97762,ug/m^3,0.13852,ug/m^3,1.17043,ug/m^3,0.73337,ug/m^3,154.55246,km
IMPRHR2GM,JOSH1,1,01/01/2011,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.50644,ug/m^3,1.0269,ug/m^3,0.11374,ug/m^3,1.03465,ug/m^3,0.66125,ug/m^3,164.57899,km
IMPRHR2GM,JOSH1,1,01/01/2012,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.62095,ug/m^3,1.16604,ug/m^3,0.1121,ug/m^3,1.02415,ug/m^3,0.98574,ug/m^3,155.08541,km
IMPRHR2GM,JOSH1,1,01/01/2013,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.55361,ug/m^3,0.97418,ug/m^3,0.11022,ug/m^3,1.10358,ug/m^3,0.95711,ug/m^3,163.96147,km
IMPRHR2GM,JOSH1,1,01/01/2014,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.67034,ug/m^3,0.94375,ug/m^3,0.10413,ug/m^3,0.95965,ug/m^3,1.0147,ug/m^3,153.02968,km
IMPRHR2GM,JOSH1,1,01/01/2015,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.46593,ug/m^3,0.93036,ug/m^3,0.10055,ug/m^3,1.1905,ug/m^3,0.77741,ug/m^3,165.80833,km
IMPRHR2GM,JOSH1,1,01/01/2016,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.58816,ug/m^3,0.88846,ug/m^3,0.1024,ug/m^3,1.24527,ug/m^3,0.94249,ug/m^3,154.53311,km
IMPRHR2GM,JOSH1,1,01/01/2017,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.47345,ug/m^3,0.8451,ug/m^3,0.1244,ug/m^3,1.42111,ug/m^3,0.84272,ug/m^3,158.29092,km
IMPRHR2GM,JOSH1,1,01/01/2018,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.57382,ug/m^3,0.84149,ug/m^3,0.13152,ug/m^3,1.28804,ug/m^3,1.19363,ug/m^3,160.96714,km
IMPRHR2GM,JOSH1,1,01/01/2019,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.5256,ug/m^3,0.813,ug/m^3,0.12849,ug/m^3,1.11894,ug/m^3,0.65631,ug/m^3,164.83102,km
IMPRHR2GM,JOSH1,1,01/01/2020,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.48855,ug/m^3,0.72514,ug/m^3,0.1888,ug/m^3,1.92276,ug/m^3,0.85113,ug/m^3,157.83196,km
IMPRHR2GM,JOSH1,1,01/01/2021,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.56542,ug/m^3,0.84456,ug/m^3,0.13774,ug/m^3,1.27653,ug/m^3,0.89533,ug/m^3,158.42245,km
IMPRHR2GM,KAIS1,1,01/01/2010,Kaiser,37.2207,-119.1546,2597.5,CA,0.29533,ug/m^3,0.7139,ug/m^3,0.08858,ug/m^3,1.27929,ug/m^3,0.71203,ug/m^3,204.58198,km
IMPRHR2GM,KAIS1,1,01/01/2011,Kaiser,37.2207,-119.1546,2597.5,CA,0.27129,ug/m^3,0.77985,ug/m^3,0.09224,ug/m^3,1.32245,ug/m^3,0.36214,ug/m^3,200.58519,km
IMPRHR2GM,KAIS1,1,01/01/2012,Kaiser,37.2207,-119.1546,2597.5,CA,0.35846,ug/m^3,0.80095,ug/m^3,0.09032,ug/m^3,1.10971,ug/m^3,0.67428,ug/m^3,197.84324,km
IMPRHR2GM,KAIS1,1,01/01/2013,Kaiser,37.2207,-119.1546,2597.5,CA,0.41007,ug/m^3,0.8105,ug/m^3,0.15925,ug/m^3,2.4629,ug/m^3,0.64654,ug/m^3,180.81947,km
IMPRHR2GM,KAIS1,1,01/01/2014,Kaiser,37.2207,-119.1546,2597.5,CA,0.33776,ug/m^3,0.71947,ug/m^3,0.10629,ug/m^3,1.57643,ug/m^3,0.68466,ug/m^3,197.77706,km
IMPRHR2GM,KAIS1,1,01/01/2015,Kaiser,37.2207,-119.1546,2597.5,CA,0.49076,ug/m^3,0.7893,ug/m^3,0.16982,ug/m^3,3.54954,ug/m^3,0.49123,ug/m^3,173.4136,km
IMPRHR2GM,KAIS1,1,01/01/2016,Kaiser,37.2207,-119.1546,2597.5,CA,0.28448,ug/m^3,0.61924,ug/m^3,0.11372,ug/m^3,1.88541,ug/m^3,0.49832,ug/m^3,193.36078,km
IMPRHR2GM,KAIS1,1,01/01/2017,Kaiser,37.2207,-119.1546,2597.5,CA,0.29404,ug/m^3,0.72098,ug/m^3,0.15668,ug/m^3,2.69415,ug/m^3,0.47427,ug/m^3,179.46422,km
IMPRHR2GM,KAIS1,1,01/01/2018,Kaiser,37.2207,-119.1546,2597.5,CA,0.34262,ug/m^3,0.65235,ug/m^3,0.1651,ug/m^3,2.51264,ug/m^3,0.54546,ug/m^3,176.5712,km
IMPRHR2GM,KAIS1,1,01/01/2019,Kaiser,37.2207,-119.1546,2597.5,CA,0.28386,ug/m^3,0.68445,ug/m^3,0.09966,ug/m^3,1.18982,ug/m^3,0.53123,ug/m^3,207.33043,km
IMPRHR2GM,KAIS1,1,01/01/2021,Kaiser,37.2207,-119.1546,2597.5,CA,0.47231,ug/m^3,0.59461,ug/m^3,0.28098,ug/m^3,4.1544,ug/m^3,0.73854,ug/m^3,182.4034,km
IMPRHR2GM,KALM1,1,01/01/2010,Kalmiopsis,42.552,-124.0589,80,OR,0.12703,ug/m^3,0.58732,ug/m^3,0.11466,ug/m^3,1.66571,ug/m^3,0.17015,ug/m^3,167.48828,km
IMPRHR2GM,KALM1,1,01/01/2011,Kalmiopsis,42.552,-124.0589,80,OR,0.11616,ug/m^3,0.63906,ug/m^3,0.12065,ug/m^3,1.73006,ug/m^3,0.12939,ug/m^3,155.321,km
IMPRHR2GM,KALM1,1,01/01/2012,Kalmiopsis,42.552,-124.0589,80,OR,0.11982,ug/m^3,0.52709,ug/m^3,0.10051,ug/m^3,1.46969,ug/m^3,0.16029,ug/m^3,174.84739,km
IMPRHR2GM,KALM1,1,01/01/2013,Kalmiopsis,42.552,-124.0589,80,OR,0.10978,ug/m^3,0.50789,ug/m^3,0.16599,ug/m^3,2.40115,ug/m^3,0.14448,ug/m^3,162.88987,km
IMPRHR2GM,KALM1,1,01/01/2014,Kalmiopsis,42.552,-124.0589,80,OR,0.12461,ug/m^3,0.52418,ug/m^3,0.09864,ug/m^3,1.50059,ug/m^3,0.18534,ug/m^3,166.71724,km
IMPRHR2GM,KALM1,1,01/01/2015,Kalmiopsis,42.552,-124.0589,80,OR,0.15197,ug/m^3,0.54002,ug/m^3,0.09614,ug/m^3,2.0367,ug/m^3,0.15429,ug/m^3,162.13271,km
IMPRHR2GM,KALM1,1,01/01/2016,Kalmiopsis,42.552,-124.0589,80,OR,0.13366,ug/m^3,0.4425,ug/m^3,0.06471,ug/m^3,1.27641,ug/m^3,0.13435,ug/m^3,184.27297,km
IMPRHR2GM,KALM1,1,01/01/2017,Kalmiopsis,42.552,-124.0589,80,OR,0.13381,ug/m^3,0.4808,ug/m^3,0.22284,ug/m^3,4.21288,ug/m^3,0.13831,ug/m^3,166.47958,km
IMPRHR2GM,KALM1,1,01/01/2018,Kalmiopsis,42.552,-124.0589,80,OR,0.19305,ug/m^3,0.49918,ug/m^3,0.51654,ug/m^3,6.33661,ug/m^3,0.18831,ug/m^3,150.14247,km
IMPRHR2GM,KALM1,1,01/01/2019,Kalmiopsis,42.552,-124.0589,80,OR,0.10948,ug/m^3,0.47561,ug/m^3,0.12718,ug/m^3,1.48475,ug/m^3,0.10661,ug/m^3,176.19656,km
IMPRHR2GM,KALM1,1,01/01/2020,Kalmiopsis,42.552,-124.0589,80,OR,0.1297,ug/m^3,0.48276,ug/m^3,0.47502,ug/m^3,3.15338,ug/m^3,0.15396,ug/m^3,161.96787,km
IMPRHR2GM,KALM1,1,01/01/2021,Kalmiopsis,42.552,-124.0589,80,OR,0.12543,ug/m^3,0.43752,ug/m^3,0.12575,ug/m^3,1.77741,ug/m^3,0.18756,ug/m^3,171.74301,km
IMPRHR2GM,LABE1,1,01/01/2010,Lava Beds NM,41.7117,-121.5068,1459.5,CA,0.10641,ug/m^3,0.45916,ug/m^3,0.07953,ug/m^3,1.05556,ug/m^3,0.37543,ug/m^3,212.87668,km
IMPRHR2GM,LABE1,1,01/01/2011,Lava Beds NM,41.7117,-121.5068,1459.5,CA,0.13509,ug/m^3,0.53143,ug/m^3,0.08186,ug/m^3,1.18779,ug/m^3,0.25226,ug/m^3,197.76874,km
IMPRHR2GM,LABE1,1,01/01/2012,Lava Beds NM,41.7117,-121.5068,1459.5,CA,0.17419,ug/m^3,0.52026,ug/m^3,0.16085,ug/m^3,2.81305,ug/m^3,0.44255,ug/m^3,199.57124,km
IMPRHR2GM,LABE1,1,01/01/2013,Lava Beds NM,41.7117,-121.5068,1459.5,CA,0.13917,ug/m^3,0.45645,ug/m^3,0.10511,ug/m^3,1.76917,ug/m^3,0.35567,ug/m^3,204.03812,km
IMPRHR2GM,LABE1,1,01/01/2014,Lava Beds NM,41.7117,-121.5068,1459.5,CA,0.12337,ug/m^3,0.47174,ug/m^3,0.10842,ug/m^3,1.89887,ug/m^3,0.40828,ug/m^3,202.23932,km
IMPRHR2GM,LABE1,1,01/01/2015,Lava Beds NM,41.7117,-121.5068,1459.5,CA,0.15375,ug/m^3,0.44891,ug/m^3,0.1347,ug/m^3,2.88987,ug/m^3,0.38755,ug/m^3,192.84914,km
IMPRHR2GM,LABE1,1,01/01/2016,Lava Beds NM,41.7117,-121.5068,1459.5,CA,0.11052,ug/m^3,0.3497,ug/m^3,0.06569,ug/m^3,1.25862,ug/m^3,0.31268,ug/m^3,222.86787,km
IMPRHR2GM,LABE1,1,01/01/2017,Lava Beds NM,41.7117,-121.5068,1459.5,CA,0.12762,ug/m^3,0.38415,ug/m^3,0.18553,ug/m^3,3.52436,ug/m^3,0.3156,ug/m^3,196.03151,km
IMPRHR2GM,LABE1,1,01/01/2018,Lava Beds NM,41.7117,-121.5068,1459.5,CA,0.20184,ug/m^3,0.40664,ug/m^3,0.67902,ug/m^3,6.4471,ug/m^3,0.36944,ug/m^3,190.03689,km
IMPRHR2GM,LABE1,1,01/01/2019,Lava Beds NM,41.7117,-121.5068,1459.5,CA,0.09221,ug/m^3,0.382,ug/m^3,0.10894,ug/m^3,1.52225,ug/m^3,0.24893,ug/m^3,217.37903,km
IMPRHR2GM,LAVO1,1,01/01/2010,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.13362,ug/m^3,0.49419,ug/m^3,0.17531,ug/m^3,2.28158,ug/m^3,0.51485,ug/m^3,216.21202,km
IMPRHR2GM,LAVO1,1,01/01/2011,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.13289,ug/m^3,0.54508,ug/m^3,0.19782,ug/m^3,3.01429,ug/m^3,0.25948,ug/m^3,212.91969,km
IMPRHR2GM,LAVO1,1,01/01/2012,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.17966,ug/m^3,0.5367,ug/m^3,0.20542,ug/m^3,2.81047,ug/m^3,0.4297,ug/m^3,206.19789,km
IMPRHR2GM,LAVO1,1,01/01/2013,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.12679,ug/m^3,0.4691,ug/m^3,0.07595,ug/m^3,0.98335,ug/m^3,0.42349,ug/m^3,222.19364,km
IMPRHR2GM,LAVO1,1,01/01/2014,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.13294,ug/m^3,0.55048,ug/m^3,0.10639,ug/m^3,1.40423,ug/m^3,0.50305,ug/m^3,201.46149,km
IMPRHR2GM,LAVO1,1,01/01/2015,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.1482,ug/m^3,0.50104,ug/m^3,0.09139,ug/m^3,1.57714,ug/m^3,0.41422,ug/m^3,207.57152,km
IMPRHR2GM,LAVO1,1,01/01/2016,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.12463,ug/m^3,0.40689,ug/m^3,0.07713,ug/m^3,1.2835,ug/m^3,0.32658,ug/m^3,218.71366,km
IMPRHR2GM,LAVO1,1,01/01/2017,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.14743,ug/m^3,0.45193,ug/m^3,0.17833,ug/m^3,2.77083,ug/m^3,0.30638,ug/m^3,209.66427,km
IMPRHR2GM,LAVO1,1,01/01/2018,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.23352,ug/m^3,0.47916,ug/m^3,0.4828,ug/m^3,8.26264,ug/m^3,0.36197,ug/m^3,187.3335,km
IMPRHR2GM,LAVO1,1,01/01/2019,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.11548,ug/m^3,0.42568,ug/m^3,0.10241,ug/m^3,1.27433,ug/m^3,0.24332,ug/m^3,216.90192,km
IMPRHR2GM,LAVO1,1,01/01/2020,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.16166,ug/m^3,0.45614,ug/m^3,0.41572,ug/m^3,3.57182,ug/m^3,0.36755,ug/m^3,208.39834,km
IMPRHR2GM,LAVO1,1,01/01/2021,Lassen Volcanic NP,40.5398,-121.5768,1732.6667,CA,0.21438,ug/m^3,0.45806,ug/m^3,0.56246,ug/m^3,5.23475,ug/m^3,0.54667,ug/m^3,184.12258,km
IMPRHR2GM,LTCC1,1,01/01/2015,Lake Tahoe Community College,38.9248,-119.9799,1935,CA,0.19903,ug/m^3,0.56249,ug/m^3,0.27405,ug/m^3,3.5155,ug/m^3,0.48288,ug/m^3,158.03807,km
IMPRHR2GM,LTCC1,1,01/01/2016,Lake Tahoe Community College,38.9248,-119.9799,1935,CA,0.15917,ug/m^3,0.4368,ug/m^3,0.22809,ug/m^3,2.18099,ug/m^3,0.7904,ug/m^3,170.50569,km
IMPRHR2GM,LTCC1,1,01/01/2017,Lake Tahoe Community College,38.9248,-119.9799,1935,CA,0.17098,ug/m^3,0.51804,ug/m^3,0.23251,ug/m^3,2.69274,ug/m^3,0.42902,ug/m^3,163.22029,km
IMPRHR2GM,LTCC1,1,01/01/2018,Lake Tahoe Community College,38.9248,-119.9799,1935,CA,0.21972,ug/m^3,0.46843,ug/m^3,0.35737,ug/m^3,3.52922,ug/m^3,0.55374,ug/m^3,150.22964,km
IMPRHR2GM,LTCC1,1,01/01/2019,Lake Tahoe Community College,38.9248,-119.9799,1935,CA,0.16229,ug/m^3,0.47149,ug/m^3,0.23224,ug/m^3,1.92538,ug/m^3,0.44141,ug/m^3,176.91538,km
IMPRHR2GM,LTCC1,1,01/01/2020,Lake Tahoe Community College,38.9248,-119.9799,1935,CA,0.22494,ug/m^3,0.52727,ug/m^3,0.54916,ug/m^3,4.19853,ug/m^3,0.63108,ug/m^3,151.43258,km
IMPRHR2GM,LTCC1,1,01/01/2021,Lake Tahoe Community College,38.9248,-119.9799,1935,CA,0.24965,ug/m^3,0.49867,ug/m^3,0.4049,ug/m^3,4.34086,ug/m^3,0.68388,ug/m^3,162.40599,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2010,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.27878,ug/m^3,1.83299,ug/m^3,0.1445,ug/m^3,1.33922,ug/m^3,0.28661,ug/m^3,159.24423,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2011,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.35881,ug/m^3,1.75152,ug/m^3,0.13909,ug/m^3,1.30308,ug/m^3,0.13739,ug/m^3,147.90805,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2012,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.47969,ug/m^3,1.57459,ug/m^3,0.14914,ug/m^3,1.21438,ug/m^3,0.17399,ug/m^3,146.00881,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2013,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.40991,ug/m^3,1.45402,ug/m^3,0.11644,ug/m^3,1.0754,ug/m^3,0.15194,ug/m^3,152.49675,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2014,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.47208,ug/m^3,1.398,ug/m^3,0.12624,ug/m^3,1.21833,ug/m^3,0.15353,ug/m^3,148.99623,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2015,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.46324,ug/m^3,1.34616,ug/m^3,0.13266,ug/m^3,1.51513,ug/m^3,0.19783,ug/m^3,149.11912,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2016,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.41969,ug/m^3,0.9212,ug/m^3,0.10059,ug/m^3,1.15778,ug/m^3,0.14089,ug/m^3,169.52797,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2017,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.49311,ug/m^3,0.91138,ug/m^3,0.12754,ug/m^3,1.54575,ug/m^3,0.13255,ug/m^3,155.55988,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2018,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.42297,ug/m^3,0.85442,ug/m^3,0.13755,ug/m^3,1.32635,ug/m^3,0.1369,ug/m^3,170.88378,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2019,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.3858,ug/m^3,0.73715,ug/m^3,0.12646,ug/m^3,1.17372,ug/m^3,0.10019,ug/m^3,180.70325,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2020,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.37307,ug/m^3,0.78049,ug/m^3,0.11662,ug/m^3,1.17812,ug/m^3,0.13708,ug/m^3,173.55267,km
IMPRHR2GM,LYBR_RHTS,1,01/01/2021,Lye Brook Wilderness (RHTS),42.9561,-72.9098,882.09,VT,0.37716,ug/m^3,0.81484,ug/m^3,0.13111,ug/m^3,1.29122,ug/m^3,0.18519,ug/m^3,180.06526,km
IMPRHR2GM,LYBR1,1,01/01/2010,Lye Brook Wilderness,43.1482,-73.1268,1015.3333,VT,0.27878,ug/m^3,1.83299,ug/m^3,0.1445,ug/m^3,1.33922,ug/m^3,0.28661,ug/m^3,159.24423,km
IMPRHR2GM,LYBR1,1,01/01/2011,Lye Brook Wilderness,43.1482,-73.1268,1015.3333,VT,0.35881,ug/m^3,1.75152,ug/m^3,0.13909,ug/m^3,1.30308,ug/m^3,0.13739,ug/m^3,147.90805,km
IMPRHR2GM,LYEB1,1,01/01/2012,Lye Brook Wilderness,42.9561,-72.9098,882.09,VT,0.47969,ug/m^3,1.57459,ug/m^3,0.14914,ug/m^3,1.21438,ug/m^3,0.17364,ug/m^3,146.01801,km
IMPRHR2GM,LYEB1,1,01/01/2013,Lye Brook Wilderness,42.9561,-72.9098,882.09,VT,0.40991,ug/m^3,1.45402,ug/m^3,0.11644,ug/m^3,1.0754,ug/m^3,0.15194,ug/m^3,152.49606,km
IMPRHR2GM,LYEB1,1,01/01/2014,Lye Brook Wilderness,42.9561,-72.9098,882.09,VT,0.47208,ug/m^3,1.398,ug/m^3,0.12624,ug/m^3,1.21833,ug/m^3,0.15353,ug/m^3,148.99623,km
IMPRHR2GM,LYEB1,1,01/01/2015,Lye Brook Wilderness,42.9561,-72.9098,882.09,VT,0.46324,ug/m^3,1.34616,ug/m^3,0.13266,ug/m^3,1.51513,ug/m^3,0.19787,ug/m^3,149.11718,km
IMPRHR2GM,LYEB1,1,01/01/2016,Lye Brook Wilderness,42.9561,-72.9098,882.09,VT,0.41969,ug/m^3,0.9212,ug/m^3,0.10059,ug/m^3,1.15778,ug/m^3,0.14089,ug/m^3,169.52797,km
IMPRHR2GM,LYEB1,1,01/01/2017,Lye Brook Wilderness,42.9561,-72.9098,882.09,VT,0.49311,ug/m^3,0.91138,ug/m^3,0.12754,ug/m^3,1.54575,ug/m^3,0.13255,ug/m^3,155.55988,km
IMPRHR2GM,LYEB1,1,01/01/2018,Lye Brook Wilderness,42.9561,-72.9098,882.09,VT,0.42297,ug/m^3,0.85442,ug/m^3,0.13755,ug/m^3,1.32635,ug/m^3,0.1369,ug/m^3,170.88378,km
IMPRHR2GM,LYEB1,1,01/01/2019,Lye Brook Wilderness,42.9561,-72.9098,882.09,VT,0.3858,ug/m^3,0.73715,ug/m^3,0.12646,ug/m^3,1.17372,ug/m^3,0.10019,ug/m^3,180.70325,km
IMPRHR2GM,LYEB1,1,01/01/2020,Lye Brook Wilderness,42.9561,-72.9098,882.09,VT,0.37307,ug/m^3,0.78049,ug/m^3,0.11662,ug/m^3,1.17812,ug/m^3,0.13708,ug/m^3,173.55267,km
IMPRHR2GM,LYEB1,1,01/01/2021,Lye Brook Wilderness,42.9561,-72.9098,882.09,VT,0.37716,ug/m^3,0.81484,ug/m^3,0.13111,ug/m^3,1.29122,ug/m^3,0.18519,ug/m^3,180.06526,km
IMPRHR2GM,MAKA2,1,01/01/2011,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.15823,ug/m^3,0.7348,ug/m^3,0.04331,ug/m^3,0.52457,ug/m^3,0.05758,ug/m^3,167.77906,km
IMPRHR2GM,MAKA2,1,01/01/2012,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.1591,ug/m^3,0.58637,ug/m^3,0.04235,ug/m^3,0.58312,ug/m^3,0.07427,ug/m^3,193.1027,km
IMPRHR2GM,MAKA2,1,01/01/2013,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.16004,ug/m^3,0.61791,ug/m^3,0.05583,ug/m^3,0.79587,ug/m^3,0.06868,ug/m^3,190.84912,km
IMPRHR2GM,MAKA2,1,01/01/2014,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.18716,ug/m^3,0.71149,ug/m^3,0.04566,ug/m^3,0.59709,ug/m^3,0.09154,ug/m^3,171.61792,km
IMPRHR2GM,MAKA2,1,01/01/2015,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.15745,ug/m^3,0.46236,ug/m^3,0.03856,ug/m^3,0.74691,ug/m^3,0.07519,ug/m^3,196.22417,km
IMPRHR2GM,MAKA2,1,01/01/2016,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.14306,ug/m^3,0.40966,ug/m^3,0.02738,ug/m^3,0.54805,ug/m^3,0.06174,ug/m^3,201.3809,km
IMPRHR2GM,MAKA2,1,01/01/2017,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.15961,ug/m^3,0.45308,ug/m^3,0.09484,ug/m^3,1.6574,ug/m^3,0.05788,ug/m^3,193.89914,km
IMPRHR2GM,MAKA2,1,01/01/2018,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.15047,ug/m^3,0.41969,ug/m^3,0.10247,ug/m^3,1.74123,ug/m^3,0.08225,ug/m^3,202.98856,km
IMPRHR2GM,MAKA2,1,01/01/2019,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.19569,ug/m^3,0.46267,ug/m^3,0.0572,ug/m^3,0.66007,ug/m^3,0.0579,ug/m^3,189.03117,km
IMPRHR2GM,MAKA2,1,01/01/2020,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.20291,ug/m^3,0.46038,ug/m^3,0.32614,ug/m^3,1.87597,ug/m^3,0.05587,ug/m^3,203.04808,km
IMPRHR2GM,MAKA2,1,01/01/2021,Makah Tribe Site #2,48.29782,-124.62488,480,WA,0.13555,ug/m^3,0.37738,ug/m^3,0.03608,ug/m^3,0.50956,ug/m^3,0.08883,ug/m^3,206.87766,km
IMPRHR2GM,MAVI1,1,01/01/2010,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.64337,ug/m^3,2.2778,ug/m^3,0.1764,ug/m^3,1.67421,ug/m^3,0.32909,ug/m^3,97.39387,km
IMPRHR2GM,MAVI1,1,01/01/2011,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.59177,ug/m^3,2.43351,ug/m^3,0.16301,ug/m^3,1.85303,ug/m^3,0.19566,ug/m^3,88.71412,km
IMPRHR2GM,MAVI1,1,01/01/2012,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.59215,ug/m^3,1.79956,ug/m^3,0.13668,ug/m^3,1.52661,ug/m^3,0.20698,ug/m^3,101.45725,km
