Dataset,SiteCode,POC,Date,SiteName,State,ammNO3f_Val,ammNO3f_Unit,TCf_Val,TCf_Unit,CUf_Val,CUf_Unit,Pf_Val,Pf_Unit,Kf_Val,Kf_Unit,SeaSaltf_Val,SeaSaltf_Unit,SIf_Val,SIf_Unit,NAf_Val,NAf_Unit,SOILf_Val,SOILf_Unit,SRf_Val,SRf_Unit,SO4f_Val,SO4f_Unit,Sf_Val,Sf_Unit,TIf_Val,TIf_Unit,Vf_Val,Vf_Unit,ZNf_Val,ZNf_Unit
IMPAER,SAWE1,1,01/20/2022,Saguaro West,AZ,0.72067,ug/m^3,1.003,ug/m^3,0.00177,ug/m^3,0.00004,ug/m^3,0.06165,ug/m^3,0.02336,ug/m^3,0.25492,ug/m^3,0.02482,ug/m^3,1.12269,ug/m^3,0.00036,ug/m^3,0.24329,ug/m^3,0.10491,ug/m^3,0.00512,ug/m^3,0.00015,ug/m^3,0.0025,ug/m^3
IMPAER,SAWE1,1,01/23/2022,Saguaro West,AZ,0.33682,ug/m^3,0.8588,ug/m^3,0.00111,ug/m^3,0.00004,ug/m^3,0.05761,ug/m^3,0.04511,ug/m^3,0.15413,ug/m^3,0.04239,ug/m^3,0.71589,ug/m^3,0.00026,ug/m^3,0.60264,ug/m^3,0.23927,ug/m^3,0.00326,ug/m^3,0.00011,ug/m^3,0.00264,ug/m^3
IMPAER,SAWE1,1,01/26/2022,Saguaro West,AZ,0.25432,ug/m^3,0.59994,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,0.01586,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,0.2335,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3
IMPAER,SAWE1,1,01/29/2022,Saguaro West,AZ,0.37223,ug/m^3,0.98342,ug/m^3,0.00132,ug/m^3,0.00038,ug/m^3,0.05667,ug/m^3,0.02655,ug/m^3,0.24075,ug/m^3,0.00105,ug/m^3,1.0994,ug/m^3,0.00084,ug/m^3,0.47195,ug/m^3,0.19289,ug/m^3,0.00405,ug/m^3,0.00011,ug/m^3,0.00299,ug/m^3
IMPAER,SAWE1,1,02/01/2022,Saguaro West,AZ,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3
IMPAER,SAWE1,1,02/04/2022,Saguaro West,AZ,0.29562,ug/m^3,0.54481,ug/m^3,0.00092,ug/m^3,0.00044,ug/m^3,0.04487,ug/m^3,0.03713,ug/m^3,0.24091,ug/m^3,0.03814,ug/m^3,1.08155,ug/m^3,0.00079,ug/m^3,0.22473,ug/m^3,0.08831,ug/m^3,0.00463,ug/m^3,0.0001,ug/m^3,0.00208,ug/m^3
IMPAER,SAWE1,1,02/07/2022,Saguaro West,AZ,0.14175,ug/m^3,0.41021,ug/m^3,0.00058,ug/m^3,0.00002,ug/m^3,0.0289,ug/m^3,0.02252,ug/m^3,0.19089,ug/m^3,-0.0011,ug/m^3,0.85727,ug/m^3,0.00055,ug/m^3,0.17146,ug/m^3,0.06937,ug/m^3,0.00404,ug/m^3,0.00003,ug/m^3,0.00438,ug/m^3
IMPAER,SAWE1,1,02/10/2022,Saguaro West,AZ,0.20312,ug/m^3,0.83011,ug/m^3,0.00304,ug/m^3,0.00143,ug/m^3,0.11288,ug/m^3,0.02867,ug/m^3,0.70788,ug/m^3,0.00777,ug/m^3,3.07141,ug/m^3,0.00139,ug/m^3,0.26373,ug/m^3,0.10846,ug/m^3,0.01253,ug/m^3,0.00002,ug/m^3,0.00447,ug/m^3
IMPAER,SAWE1,1,02/13/2022,Saguaro West,AZ,0.15935,ug/m^3,0.62601,ug/m^3,0.0012,ug/m^3,0.00069,ug/m^3,0.08476,ug/m^3,0.03128,ug/m^3,0.51705,ug/m^3,0.02149,ug/m^3,2.32235,ug/m^3,0.0015,ug/m^3,0.21884,ug/m^3,0.08677,ug/m^3,0.01005,ug/m^3,0.00011,ug/m^3,0.00193,ug/m^3
IMPAER,SAWE1,1,02/16/2022,Saguaro West,AZ,0.29923,ug/m^3,0.39719,ug/m^3,0.00107,ug/m^3,0.00146,ug/m^3,0.07577,ug/m^3,0.27749,ug/m^3,0.5449,ug/m^3,0.16254,ug/m^3,2.33374,ug/m^3,0.00131,ug/m^3,0.23526,ug/m^3,0.09958,ug/m^3,0.0097,ug/m^3,0.00017,ug/m^3,0.00174,ug/m^3
IMPAER,SAWE1,1,02/19/2022,Saguaro West,AZ,0.17571,ug/m^3,0.76626,ug/m^3,0.0015,ug/m^3,0.00122,ug/m^3,0.07965,ug/m^3,0.06914,ug/m^3,0.27925,ug/m^3,0.0232,ug/m^3,1.21045,ug/m^3,0.00065,ug/m^3,0.20447,ug/m^3,0.0837,ug/m^3,0.00541,ug/m^3,0,ug/m^3,0.00245,ug/m^3
IMPAER,SAWE1,1,02/22/2022,Saguaro West,AZ,0.4974,ug/m^3,0.46576,ug/m^3,0.00055,ug/m^3,0.00042,ug/m^3,0.04626,ug/m^3,0.4401,ug/m^3,0.1956,ug/m^3,0.2915,ug/m^3,0.82637,ug/m^3,0.00079,ug/m^3,0.38178,ug/m^3,0.15087,ug/m^3,0.00353,ug/m^3,0,ug/m^3,0.00101,ug/m^3
IMPAER,SAWE1,1,02/25/2022,Saguaro West,AZ,1.42486,ug/m^3,0.90112,ug/m^3,0.00176,ug/m^3,0.00145,ug/m^3,0.04947,ug/m^3,0.01964,ug/m^3,0.26283,ug/m^3,0.01697,ug/m^3,1.16761,ug/m^3,0.00064,ug/m^3,0.23383,ug/m^3,0.0955,ug/m^3,0.00468,ug/m^3,0.00004,ug/m^3,0.00452,ug/m^3
IMPAER,SAWE1,1,02/28/2022,Saguaro West,AZ,0.24624,ug/m^3,1.05613,ug/m^3,0.00337,ug/m^3,0.00143,ug/m^3,0.09558,ug/m^3,0.04333,ug/m^3,0.45616,ug/m^3,0.03687,ug/m^3,2.02536,ug/m^3,0.00101,ug/m^3,0.31738,ug/m^3,0.12953,ug/m^3,0.00886,ug/m^3,0.00011,ug/m^3,0.00414,ug/m^3
IMPAER,SAWE1,1,03/03/2022,Saguaro West,AZ,0.20356,ug/m^3,0.84689,ug/m^3,0.00346,ug/m^3,0.00142,ug/m^3,0.14621,ug/m^3,0.05731,ug/m^3,0.76233,ug/m^3,0.06842,ug/m^3,3.26881,ug/m^3,0.00152,ug/m^3,0.44353,ug/m^3,0.17009,ug/m^3,0.01331,ug/m^3,0.00032,ug/m^3,0.0051,ug/m^3
IMPAER,SAWE1,1,03/06/2022,Saguaro West,AZ,0.24713,ug/m^3,0.37017,ug/m^3,0.00038,ug/m^3,0.00051,ug/m^3,0.04678,ug/m^3,0.35298,ug/m^3,0.32327,ug/m^3,0.15923,ug/m^3,1.34349,ug/m^3,0.00085,ug/m^3,0.16981,ug/m^3,0.06916,ug/m^3,0.0059,ug/m^3,0.0001,ug/m^3,0.00085,ug/m^3
IMPAER,SAWE1,1,03/09/2022,Saguaro West,AZ,0.38028,ug/m^3,0.55554,ug/m^3,0.00159,ug/m^3,0.00127,ug/m^3,0.06936,ug/m^3,0.02009,ug/m^3,0.41277,ug/m^3,0.03139,ug/m^3,1.76854,ug/m^3,0.00101,ug/m^3,0.348,ug/m^3,0.13254,ug/m^3,0.00757,ug/m^3,0.00012,ug/m^3,0.0025,ug/m^3
IMPAER,SAWE1,1,03/12/2022,Saguaro West,AZ,0.14892,ug/m^3,0.72268,ug/m^3,0.00154,ug/m^3,0.00078,ug/m^3,0.06122,ug/m^3,0.05049,ug/m^3,0.29025,ug/m^3,0.01395,ug/m^3,1.28688,ug/m^3,0.00059,ug/m^3,0.19305,ug/m^3,0.07292,ug/m^3,0.00545,ug/m^3,0.00004,ug/m^3,0.00212,ug/m^3
IMPAER,SAWE1,1,03/15/2022,Saguaro West,AZ,0.23825,ug/m^3,0.80949,ug/m^3,0.00199,ug/m^3,0.00239,ug/m^3,0.10677,ug/m^3,0.04196,ug/m^3,0.69921,ug/m^3,0.04143,ug/m^3,3.02312,ug/m^3,0.00137,ug/m^3,0.2862,ug/m^3,0.10928,ug/m^3,0.0133,ug/m^3,0.0004,ug/m^3,0.00328,ug/m^3
IMPAER,SAWE1,1,03/18/2022,Saguaro West,AZ,-999,ug/m^3,0.59372,ug/m^3,0.00148,ug/m^3,0.00175,ug/m^3,0.07987,ug/m^3,0.00362,ug/m^3,0.48933,ug/m^3,0.01359,ug/m^3,2.14956,ug/m^3,0.00116,ug/m^3,-999,ug/m^3,0.10182,ug/m^3,0.00977,ug/m^3,0.00005,ug/m^3,0.00246,ug/m^3
IMPAER,SAWE1,1,03/21/2022,Saguaro West,AZ,-999,ug/m^3,0.52199,ug/m^3,0.00071,ug/m^3,0.00173,ug/m^3,0.0923,ug/m^3,0.06158,ug/m^3,0.70909,ug/m^3,0.07948,ug/m^3,3.4879,ug/m^3,0.01183,ug/m^3,-999,ug/m^3,0.12917,ug/m^3,0.01441,ug/m^3,0,ug/m^3,0.00134,ug/m^3
IMPAER,SAWE1,1,03/24/2022,Saguaro West,AZ,0.11798,ug/m^3,0.54963,ug/m^3,0.00319,ug/m^3,0.00303,ug/m^3,0.15141,ug/m^3,0.02777,ug/m^3,1.03856,ug/m^3,0.04648,ug/m^3,4.54753,ug/m^3,0.00312,ug/m^3,0.21823,ug/m^3,0.09922,ug/m^3,0.01895,ug/m^3,0.00026,ug/m^3,0.00327,ug/m^3
IMPAER,SAWE1,1,03/27/2022,Saguaro West,AZ,0.21743,ug/m^3,1.84404,ug/m^3,0.00255,ug/m^3,0.00303,ug/m^3,0.18639,ug/m^3,0.09488,ug/m^3,0.80665,ug/m^3,0.06087,ug/m^3,3.47726,ug/m^3,0.00168,ug/m^3,0.2877,ug/m^3,0.12188,ug/m^3,0.01544,ug/m^3,0.00018,ug/m^3,0.00593,ug/m^3
IMPAER,SAWE1,1,03/30/2022,Saguaro West,AZ,0.29431,ug/m^3,0.64759,ug/m^3,0.00085,ug/m^3,0.00087,ug/m^3,0.05855,ug/m^3,0.04972,ug/m^3,0.42401,ug/m^3,0.08038,ug/m^3,1.8078,ug/m^3,0.00119,ug/m^3,0.26426,ug/m^3,0.10685,ug/m^3,0.0084,ug/m^3,0,ug/m^3,0.00156,ug/m^3
IMPAER,SEQU1,1,01/02/2022,Sequoia NP,CA,0.04684,ug/m^3,0.52171,ug/m^3,0.00019,ug/m^3,0.00001,ug/m^3,0.01313,ug/m^3,0.01499,ug/m^3,0.01187,ug/m^3,0.00349,ug/m^3,0.05974,ug/m^3,0.00016,ug/m^3,0.12791,ug/m^3,0.05174,ug/m^3,0.00035,ug/m^3,0.00001,ug/m^3,0.00065,ug/m^3
IMPAER,SEQU1,1,01/05/2022,Sequoia NP,CA,2.25411,ug/m^3,1.33804,ug/m^3,0.00034,ug/m^3,0.00032,ug/m^3,0.01668,ug/m^3,0.04187,ug/m^3,0.01916,ug/m^3,0.01379,ug/m^3,0.10208,ug/m^3,0.00003,ug/m^3,0.49854,ug/m^3,0.2095,ug/m^3,0.00056,ug/m^3,0.00003,ug/m^3,0.00124,ug/m^3
IMPAER,SEQU1,1,01/08/2022,Sequoia NP,CA,6.07569,ug/m^3,1.84321,ug/m^3,0.00038,ug/m^3,0.00047,ug/m^3,0.02463,ug/m^3,0.12123,ug/m^3,0.01352,ug/m^3,0.01812,ug/m^3,0.09129,ug/m^3,0.00003,ug/m^3,1.10761,ug/m^3,0.37413,ug/m^3,0.0006,ug/m^3,0,ug/m^3,0.00156,ug/m^3
IMPAER,SEQU1,1,01/11/2022,Sequoia NP,CA,0.0575,ug/m^3,0.77716,ug/m^3,-0.00001,ug/m^3,0.00053,ug/m^3,0.01307,ug/m^3,0.01454,ug/m^3,0.01125,ug/m^3,0.00491,ug/m^3,0.05678,ug/m^3,0.00016,ug/m^3,0.11,ug/m^3,0.0459,ug/m^3,0.00028,ug/m^3,0,ug/m^3,0.00036,ug/m^3
IMPAER,SEQU1,1,01/14/2022,Sequoia NP,CA,3.1472,ug/m^3,1.91572,ug/m^3,0.00034,ug/m^3,0.00085,ug/m^3,0.02214,ug/m^3,0.01798,ug/m^3,0.02623,ug/m^3,0.01239,ug/m^3,0.14478,ug/m^3,0.00005,ug/m^3,0.40091,ug/m^3,0.17863,ug/m^3,0.00095,ug/m^3,0.00001,ug/m^3,0.00132,ug/m^3
IMPAER,SEQU1,1,01/17/2022,Sequoia NP,CA,1.33396,ug/m^3,1.41904,ug/m^3,0.00051,ug/m^3,0.00084,ug/m^3,0.01852,ug/m^3,0.01445,ug/m^3,0.02048,ug/m^3,-0.00322,ug/m^3,0.11439,ug/m^3,0.00004,ug/m^3,0.36114,ug/m^3,0.16064,ug/m^3,0.00048,ug/m^3,0.00004,ug/m^3,0.00276,ug/m^3
IMPAER,SEQU1,1,01/20/2022,Sequoia NP,CA,8.47669,ug/m^3,2.59118,ug/m^3,0.00345,ug/m^3,0.00054,ug/m^3,0.03859,ug/m^3,0.07229,ug/m^3,0.03803,ug/m^3,0.01059,ug/m^3,0.23691,ug/m^3,0.00028,ug/m^3,1.68298,ug/m^3,0.28195,ug/m^3,0.00119,ug/m^3,0.00011,ug/m^3,0.00628,ug/m^3
IMPAER,SEQU1,1,01/23/2022,Sequoia NP,CA,0.54385,ug/m^3,0.97362,ug/m^3,0.00026,ug/m^3,0.00001,ug/m^3,0.01625,ug/m^3,0.01199,ug/m^3,0.03246,ug/m^3,0.00849,ug/m^3,0.16576,ug/m^3,0.00022,ug/m^3,0.35411,ug/m^3,0.15628,ug/m^3,0.00115,ug/m^3,0.00003,ug/m^3,0.00102,ug/m^3
IMPAER,SEQU1,1,01/26/2022,Sequoia NP,CA,2.23449,ug/m^3,1.50793,ug/m^3,0.00056,ug/m^3,0.0007,ug/m^3,0.02363,ug/m^3,0.01494,ug/m^3,0.07022,ug/m^3,0.01784,ug/m^3,0.31882,ug/m^3,0.00071,ug/m^3,0.39833,ug/m^3,0.16496,ug/m^3,0.00183,ug/m^3,0.00005,ug/m^3,0.00147,ug/m^3
IMPAER,SEQU1,1,01/29/2022,Sequoia NP,CA,0.72836,ug/m^3,1.71861,ug/m^3,0.00064,ug/m^3,0.00018,ug/m^3,0.0291,ug/m^3,0.01676,ug/m^3,0.04376,ug/m^3,0.00475,ug/m^3,0.2198,ug/m^3,0.00031,ug/m^3,0.19784,ug/m^3,0.08345,ug/m^3,0.00167,ug/m^3,0,ug/m^3,0.0015,ug/m^3
IMPAER,SEQU1,1,02/01/2022,Sequoia NP,CA,13.6597,ug/m^3,3.51897,ug/m^3,0.00454,ug/m^3,0.00064,ug/m^3,0.09072,ug/m^3,0.15161,ug/m^3,0.09944,ug/m^3,0.03133,ug/m^3,0.52407,ug/m^3,0.00052,ug/m^3,1.54295,ug/m^3,0.39939,ug/m^3,0.00349,ug/m^3,0.00003,ug/m^3,0.00685,ug/m^3
IMPAER,SEQU1,1,02/04/2022,Sequoia NP,CA,1.19055,ug/m^3,1.1319,ug/m^3,0.00068,ug/m^3,0.0007,ug/m^3,0.03322,ug/m^3,0.01328,ug/m^3,0.11946,ug/m^3,0.01528,ug/m^3,0.52795,ug/m^3,0.00163,ug/m^3,0.31124,ug/m^3,0.12687,ug/m^3,0.00262,ug/m^3,0.00006,ug/m^3,0.00206,ug/m^3
IMPAER,SEQU1,1,02/07/2022,Sequoia NP,CA,0.38797,ug/m^3,0.80623,ug/m^3,0.00022,ug/m^3,0.00067,ug/m^3,0.01888,ug/m^3,0.00988,ug/m^3,0.05952,ug/m^3,0.0094,ug/m^3,0.27822,ug/m^3,0.00028,ug/m^3,0.20117,ug/m^3,0.08763,ug/m^3,0.00174,ug/m^3,0.00003,ug/m^3,0.00103,ug/m^3
IMPAER,SEQU1,1,02/10/2022,Sequoia NP,CA,0.9658,ug/m^3,1.30116,ug/m^3,0.00053,ug/m^3,0.00082,ug/m^3,0.02545,ug/m^3,0.00725,ug/m^3,0.08907,ug/m^3,0.00986,ug/m^3,0.43315,ug/m^3,0.00036,ug/m^3,0.41326,ug/m^3,0.16837,ug/m^3,0.00282,ug/m^3,0,ug/m^3,0.00212,ug/m^3
IMPAER,SEQU1,1,02/13/2022,Sequoia NP,CA,0.19127,ug/m^3,0.69689,ug/m^3,0.00037,ug/m^3,0.00073,ug/m^3,0.01889,ug/m^3,0.00905,ug/m^3,0.06639,ug/m^3,0.0079,ug/m^3,0.31998,ug/m^3,0.00015,ug/m^3,0.31059,ug/m^3,0.12552,ug/m^3,0.00198,ug/m^3,0,ug/m^3,0.00116,ug/m^3
IMPAER,SEQU1,1,02/16/2022,Sequoia NP,CA,0.36657,ug/m^3,1.02881,ug/m^3,0.00017,ug/m^3,0.00011,ug/m^3,0.03502,ug/m^3,0.01264,ug/m^3,0.06752,ug/m^3,0.01119,ug/m^3,0.29768,ug/m^3,-0.00002,ug/m^3,0.17072,ug/m^3,0.07288,ug/m^3,0.00186,ug/m^3,0,ug/m^3,0.00158,ug/m^3
IMPAER,SEQU1,1,02/19/2022,Sequoia NP,CA,0.29428,ug/m^3,2.98544,ug/m^3,0.00059,ug/m^3,0.00045,ug/m^3,0.10631,ug/m^3,0.03238,ug/m^3,0.08156,ug/m^3,0.04068,ug/m^3,0.3789,ug/m^3,0.00029,ug/m^3,0.26984,ug/m^3,0.1063,ug/m^3,0.00239,ug/m^3,0,ug/m^3,0.00268,ug/m^3
IMPAER,SEQU1,1,02/22/2022,Sequoia NP,CA,0.44315,ug/m^3,0.78082,ug/m^3,0.00032,ug/m^3,0.00063,ug/m^3,0.0266,ug/m^3,0.2,ug/m^3,0.0324,ug/m^3,0.10412,ug/m^3,0.17055,ug/m^3,0.00018,ug/m^3,0.29263,ug/m^3,0.10041,ug/m^3,0.00379,ug/m^3,0,ug/m^3,0.00287,ug/m^3
IMPAER,SEQU1,1,02/25/2022,Sequoia NP,CA,2.16773,ug/m^3,1.23549,ug/m^3,0.00018,ug/m^3,0.0003,ug/m^3,0.04546,ug/m^3,0.01643,ug/m^3,0.02859,ug/m^3,0.00831,ug/m^3,0.1385,ug/m^3,0.00001,ug/m^3,0.40719,ug/m^3,0.15737,ug/m^3,0.00087,ug/m^3,0,ug/m^3,0.00964,ug/m^3
IMPAER,SEQU1,1,02/28/2022,Sequoia NP,CA,1.09802,ug/m^3,1.39846,ug/m^3,0.00033,ug/m^3,0.00033,ug/m^3,0.0316,ug/m^3,0.00938,ug/m^3,0.04485,ug/m^3,0.01279,ug/m^3,0.20976,ug/m^3,-0.00008,ug/m^3,0.29329,ug/m^3,0.11884,ug/m^3,0.0014,ug/m^3,0,ug/m^3,0.00329,ug/m^3
IMPAER,SEQU1,1,03/03/2022,Sequoia NP,CA,4.943,ug/m^3,1.75552,ug/m^3,0.00074,ug/m^3,0.00124,ug/m^3,0.03722,ug/m^3,0.01114,ug/m^3,0.11459,ug/m^3,0.01042,ug/m^3,0.55356,ug/m^3,0.00041,ug/m^3,0.52506,ug/m^3,0.1934,ug/m^3,0.00373,ug/m^3,0.00013,ug/m^3,0.00309,ug/m^3
IMPAER,SEQU1,1,03/06/2022,Sequoia NP,CA,0.30573,ug/m^3,0.70248,ug/m^3,0.00023,ug/m^3,0.00032,ug/m^3,0.01507,ug/m^3,0.02885,ug/m^3,0.00825,ug/m^3,0.04071,ug/m^3,0.04743,ug/m^3,0.00014,ug/m^3,0.2314,ug/m^3,0.09739,ug/m^3,0.00037,ug/m^3,0,ug/m^3,0.00136,ug/m^3
IMPAER,SEQU1,1,03/09/2022,Sequoia NP,CA,1.78487,ug/m^3,1.42838,ug/m^3,0.00069,ug/m^3,0.00002,ug/m^3,0.03613,ug/m^3,0.00913,ug/m^3,0.08077,ug/m^3,0.01117,ug/m^3,0.35924,ug/m^3,0.0001,ug/m^3,0.51293,ug/m^3,0.20593,ug/m^3,0.00204,ug/m^3,0,ug/m^3,0.00318,ug/m^3
IMPAER,SEQU1,1,03/12/2022,Sequoia NP,CA,0.22112,ug/m^3,0.77585,ug/m^3,0.00023,ug/m^3,0.00036,ug/m^3,0.03067,ug/m^3,0.01015,ug/m^3,0.07729,ug/m^3,0.01944,ug/m^3,0.34614,ug/m^3,0.00042,ug/m^3,0.26647,ug/m^3,0.11327,ug/m^3,0.00219,ug/m^3,0,ug/m^3,0.00283,ug/m^3
IMPAER,SEQU1,1,03/15/2022,Sequoia NP,CA,1.06504,ug/m^3,1.44818,ug/m^3,0.00049,ug/m^3,0.00084,ug/m^3,0.04806,ug/m^3,0.09855,ug/m^3,0.12879,ug/m^3,0.16356,ug/m^3,0.60933,ug/m^3,0.00048,ug/m^3,0.49909,ug/m^3,0.18611,ug/m^3,0.00386,ug/m^3,0.0001,ug/m^3,0.00236,ug/m^3
IMPAER,SEQU1,1,03/18/2022,Sequoia NP,CA,0.67761,ug/m^3,1.64644,ug/m^3,0.0003,ug/m^3,0.00085,ug/m^3,0.06991,ug/m^3,0.01762,ug/m^3,0.21532,ug/m^3,0.07149,ug/m^3,0.97854,ug/m^3,0.00064,ug/m^3,0.61168,ug/m^3,0.24232,ug/m^3,0.00611,ug/m^3,0.00003,ug/m^3,0.00414,ug/m^3
IMPAER,SEQU1,1,03/21/2022,Sequoia NP,CA,0.82003,ug/m^3,1.30766,ug/m^3,0.00033,ug/m^3,0.00015,ug/m^3,0.03565,ug/m^3,0.02092,ug/m^3,0.09403,ug/m^3,0.03475,ug/m^3,0.42308,ug/m^3,0.00026,ug/m^3,0.56946,ug/m^3,0.23546,ug/m^3,0.00262,ug/m^3,0.00005,ug/m^3,0.00209,ug/m^3
IMPAER,SEQU1,1,03/24/2022,Sequoia NP,CA,0.19378,ug/m^3,1.52059,ug/m^3,0.00041,ug/m^3,0.00083,ug/m^3,0.04168,ug/m^3,0.00925,ug/m^3,0.13897,ug/m^3,0.01224,ug/m^3,0.63816,ug/m^3,0.00073,ug/m^3,0.42044,ug/m^3,0.16246,ug/m^3,0.004,ug/m^3,0,ug/m^3,0.00179,ug/m^3
IMPAER,SEQU1,1,03/27/2022,Sequoia NP,CA,-999,ug/m^3,1.28797,ug/m^3,0.00056,ug/m^3,0.00063,ug/m^3,0.04714,ug/m^3,0.0038,ug/m^3,0.28587,ug/m^3,0.08415,ug/m^3,1.26405,ug/m^3,0.00079,ug/m^3,-999,ug/m^3,0.27212,ug/m^3,0.00726,ug/m^3,0.00019,ug/m^3,0.00194,ug/m^3
IMPAER,SEQU1,1,03/30/2022,Sequoia NP,CA,-999,ug/m^3,1.82027,ug/m^3,0.00018,ug/m^3,0.00097,ug/m^3,0.02558,ug/m^3,0.00304,ug/m^3,0.06499,ug/m^3,0.01408,ug/m^3,0.29149,ug/m^3,0.00006,ug/m^3,-999,ug/m^3,0.35588,ug/m^3,0.00203,ug/m^3,0.00005,ug/m^3,0.00167,ug/m^3
IMPAER,STAR1,1,01/02/2022,Starkey,OR,0.55518,ug/m^3,0.31545,ug/m^3,0.00013,ug/m^3,0,ug/m^3,0.00919,ug/m^3,0.01616,ug/m^3,0.01987,ug/m^3,0.00096,ug/m^3,0.08529,ug/m^3,-0.00001,ug/m^3,0.10305,ug/m^3,0.04048,ug/m^3,0.00039,ug/m^3,0,ug/m^3,0.00093,ug/m^3
IMPAER,STAR1,1,01/05/2022,Starkey,OR,0.01125,ug/m^3,0.02502,ug/m^3,0.00009,ug/m^3,0,ug/m^3,0.00053,ug/m^3,0.00932,ug/m^3,0.00161,ug/m^3,0.00606,ug/m^3,0.00861,ug/m^3,0.00018,ug/m^3,0.01932,ug/m^3,0.0061,ug/m^3,0.00021,ug/m^3,0,ug/m^3,0.00016,ug/m^3
IMPAER,STAR1,1,01/08/2022,Starkey,OR,0.03046,ug/m^3,-0.00481,ug/m^3,0.00006,ug/m^3,0,ug/m^3,0.00175,ug/m^3,0.05909,ug/m^3,0.00301,ug/m^3,0.0239,ug/m^3,0.01765,ug/m^3,0,ug/m^3,0.0374,ug/m^3,0.01307,ug/m^3,0.00011,ug/m^3,0,ug/m^3,-0.00008,ug/m^3
IMPAER,STAR1,1,01/11/2022,Starkey,OR,0.65849,ug/m^3,0.58889,ug/m^3,0.00023,ug/m^3,0.00056,ug/m^3,0.00711,ug/m^3,0.00268,ug/m^3,0.01222,ug/m^3,0.00723,ug/m^3,0.05456,ug/m^3,0,ug/m^3,0.13885,ug/m^3,0.06424,ug/m^3,0.0003,ug/m^3,0,ug/m^3,0.00141,ug/m^3
IMPAER,STAR1,1,01/14/2022,Starkey,OR,0.40367,ug/m^3,0.47283,ug/m^3,0.00012,ug/m^3,0,ug/m^3,0.00238,ug/m^3,0.0038,ug/m^3,0.00215,ug/m^3,-0.00046,ug/m^3,0.01116,ug/m^3,-0.00004,ug/m^3,0.02923,ug/m^3,0.01119,ug/m^3,0.00016,ug/m^3,0.00003,ug/m^3,0.00061,ug/m^3
IMPAER,STAR1,1,01/17/2022,Starkey,OR,3.01575,ug/m^3,0.70994,ug/m^3,0.00031,ug/m^3,0.00054,ug/m^3,0.0071,ug/m^3,0.01312,ug/m^3,0.01134,ug/m^3,-0.00039,ug/m^3,0.05683,ug/m^3,0,ug/m^3,0.29014,ug/m^3,0.10979,ug/m^3,0.00056,ug/m^3,0.0001,ug/m^3,0.0015,ug/m^3
IMPAER,STAR1,1,01/20/2022,Starkey,OR,1.66011,ug/m^3,0.45193,ug/m^3,-0.0001,ug/m^3,0,ug/m^3,0.00343,ug/m^3,0.00482,ug/m^3,0.00487,ug/m^3,0.00337,ug/m^3,0.02612,ug/m^3,0.00019,ug/m^3,0.09985,ug/m^3,0.03988,ug/m^3,0.00016,ug/m^3,0,ug/m^3,0.0007,ug/m^3
IMPAER,STAR1,1,01/23/2022,Starkey,OR,0.38096,ug/m^3,0.4321,ug/m^3,-0.00002,ug/m^3,0,ug/m^3,0.00262,ug/m^3,0.0014,ug/m^3,0.00292,ug/m^3,0.00091,ug/m^3,0.01881,ug/m^3,-0.00005,ug/m^3,0.08311,ug/m^3,0.03293,ug/m^3,0.00004,ug/m^3,0,ug/m^3,0.00048,ug/m^3
IMPAER,STAR1,1,01/26/2022,Starkey,OR,1.67287,ug/m^3,0.65936,ug/m^3,0.00015,ug/m^3,0.00007,ug/m^3,0.00481,ug/m^3,0.00574,ug/m^3,0.00582,ug/m^3,0.00337,ug/m^3,0.04029,ug/m^3,0.00009,ug/m^3,0.12799,ug/m^3,0.0563,ug/m^3,0.00036,ug/m^3,0,ug/m^3,0.00135,ug/m^3
IMPAER,STAR1,1,01/29/2022,Starkey,OR,2.35804,ug/m^3,0.54973,ug/m^3,0.00008,ug/m^3,0.00162,ug/m^3,0.008,ug/m^3,0.01287,ug/m^3,0.02029,ug/m^3,0.00848,ug/m^3,0.0979,ug/m^3,0.00008,ug/m^3,0.27618,ug/m^3,0.11541,ug/m^3,0.00055,ug/m^3,0,ug/m^3,0.00229,ug/m^3
IMPAER,STAR1,1,02/01/2022,Starkey,OR,0.12927,ug/m^3,0.0991,ug/m^3,0,ug/m^3,0,ug/m^3,0.00332,ug/m^3,0.03787,ug/m^3,0.00406,ug/m^3,0.00592,ug/m^3,0.02337,ug/m^3,0,ug/m^3,0.04912,ug/m^3,0.0201,ug/m^3,0.00015,ug/m^3,0,ug/m^3,0.00017,ug/m^3
